species_traits_all,level,Class,Order,Family,Genus_1,Species_Species,DemersPelag,EnvTemp,DepthRangeDeep,trophic_level,Feeding_path,LMax,BodyShapeI,K,tm,DemersPelagLevel,EnvTempLevel,DepthRangeDeepLevel,trophic_levelLevel,Feeding_pathLevel,LMaxLevel,BodyShapeILevel,KLevel,tmLevel,
Pollachius_virens,species,Actinopterygii,Gadiformes,Gadidae,Pollachius,virens,demersal,temperate,364,4.3,benthic,130,fusiform,0.195999995,3.068445,species,species,species,species,species,species,species,species,species,
Ponticola_ratan,species,Actinopterygii,Perciformes ,Gobiidae,Ponticola,ratan,demersal,temperate,30,3.35,benthic,24.7750001,fusiform,0.452499998,1.87580025,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Pseudopleuronectes_americanus,species,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,americanus,demersal,temperate,143,3.6,benthic,64,flat,0.38,1.8,species,species,species,species,species,species,species,species,species,
Rajiformes,order,Elasmobranchii,Rajiformes,NA,NA,NA,demersal,temperate,759.7822888,3.900222865,benthic,123.529991,flat,0.132438711,6.359775679,order,order,order,order,order,order,order,order,order,
Salmo_salar,species,Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,demersal,temperate,210,4.5,benthic,150,fusiform,0.200000003,2.964908,species,species,species,species,species,species,species,species,species,
Salvelinus,Higher,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,NA,demersal,temperate,48.5,3.85,benthic,96.5,fusiform,0.175,6.5,genus,genus,genus,genus,genus,genus,genus,genus,genus,
Salvelinus_alpinus_alpinus,Species,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,alpinus alpinus,demersal,temperate,70,4.39,pelagic,107,fusiform,0.06,10.8,species,species,species,species,species,species,species,species,species,
Salvelinus_fontinalis,Species,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,fontinalis,demersal,temperate,27,3.31,benthic,86,fusiform,0.29,2.2,species,species,species,species,species,species,species,species,species,
Sander_lucioperca,species,Actinopterygii,Perciformes,Percidae,Sander,lucioperca,pelagic_neritic,temperate,30,4,pelagic,100,fusiform,0.140000001,4.445963,species,species,species,species,species,species,species,species,species,
Scomber,higher,Actinopterygii,Perciformes,Scombridae,Scomber,NA,pelagic_neritic,temperate,500,3.775,pelagic,56,fusiform,0.361249995,2.45599875,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Scomber_colias,species,Actinopterygii,Perciformes,Scombridae,Scomber,colias,pelagic_neritic,temperate,500,3.9,pelagic,56,fusiform,0.469999999,2.8,species,species,genus,species,species,genus,species,species,species,
Scomber_scombrus,species,Actinopterygii,Perciformes,Scombridae,Scomber,scombrus,pelagic_neritic,temperate,1000,3.6,pelagic,60,fusiform,0.261999995,2.636997,species,species,species,species,species,species,species,species,species,
Scomberomorus_niphonius,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,niphonius,pelagic_neritic,temperate,200,4.5,pelagic,100,elongate,0.910000026,0.7081025,species,species,species,species,species,species,species,species,species,
Scophthalmus_maxima,species,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maxima,demersal,temperate,70,3.96,benthic,100,flat,0.4,4,species,species,species,species,species,species,species,species,species,
Scophthalmus_maximus,species,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,maximus,demersal,temperate,70,4.4,benthic,100,flat,0.310000002,2.161476,species,species,species,species,species,species,species,species,species,
Scophthalmus_rhombus,species,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus,rhombus,demersal,temperate,50,4.4,benthic,75,short_deep,0.49,1.4,species,species,species,species,species,species,species,species,species,
Scopthalmus_maeoticus,species,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scopthalmus,maeoticus,demersal,temperate,312.1666667,4.071428571,benthic,45,flat,0.22,3.1,species,species,family,family,species,species,species,species,species,
Scorpaena_porcus,species,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,porcus,demersal,temperate,800,3.9,benthic,37,fusiform,0.162,4.54055,species,species,species,species,species,species,species,species,species,
Sebastes_flavidus,species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,flavidus,reef_associated,temperate,549,4.2,pelagic,27,fusiform,0.157000005,4.150073,species,species,species,species,species,species,species,species,species,
Sebastes_melanops,species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,melanops,reef_associated,temperate,366,4.38,benthic,63,fusiform,0.09,7.5,species,species,species,species,species,species,species,species,species,
Sebastes_norvegicus,species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,norvegicus,pelagic_oceanic,temperate,1000,4,pelagic,100,fusiform,0.109999999,6.098522,species,species,species,species,species,species,species,species,species,
Sebastolobus_alascanus,Species,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastolobus,alascanus,demersal,temperate,1600,3.6,benthic,80,fusiform,0.05,12.9,species,species,species,species,species,species,species,species,species,
Seriolella,higher,Actinopterygii,Perciformes,Centrolophidae,Seriolella,NA,demersal,temperate,562.5,3.5,pelagic,63.2,fusiform,0.234666667,3.580090167,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Seriolella_brama,Species,Actinopterygii,Perciformes,Centrolophidae,Seriolella,brama,demersal,temperate,400,3.7,pelagic,76,fusiform,0.19,3.4,species,species,species,species,species,species,species,species,species,
Seriolella_punctata,species,Actinopterygii,Perciformes,Centrolophidae,Seriolella,punctata,demersal,temperate,650,3.4,pelagic,66,fusiform,0.409999996,1.640862,species,species,species,species,species,species,species,species,species,
Sillaginodes_punctatus,Species,Actinopterygii,Perciformes,Sillaginidae,Sillaginodes,punctatus,demersal,temperate,200,3.28,benthic,72,elongate,0.47,1.4,species,species,species,species,species,species,species,species,species,
Sprattus_sprattus,sub species,Actinopterygii,Clupeiformes,Clupeidae,Sprattus,sprattus,pelagic_neritic,temperate,150,3,pelagic,16,fusiform,0.529999971,1.558404,species,species,species,species,species,species,species,species,species,
Squalus_acanthias,species,Elasmobranchii,Squaliformes ,Squalidae ,Squalus,acanthias,demersal,temperate,1460,4.5,pelagic,160,elongate,0.1,12.183333,species,species,species,species,species,species,species,species,species,
Thaleichthys_pacificus,Species,Actinopterygii,Osmeriformes,Osmeridae,Thaleichthys,pacificus,pelagic_neritic,temperate,300,3.25,pelagic,34,elongate,0.34,2.3,species,species,species,species,species,species,species,species,species,
Thunnus_maccoyii,species,Actinopterygii,Perciformes,Scombridae,Thunnus,maccoyii,pelagic_oceanic,temperate,2743,3.9,pelagic,245,fusiform,0.150999993,3.732861,species,species,species,species,species,species,species,species,species,
Trachinus_draco,species,Actinopterygii,Perciformes,Trachinidae,Trachinus,draco,demersal,temperate,150,4.18,benthic,53,fusiform,0.36,1.9,species,species,species,species,species,species,species,NA,NA,
Trachurus_longimanus,species,Actinopterygii,Perciformes,Carangidae,Trachurus,longimanus,demersal,temperate,125,3.592307692,benthic,22,fusiform,0.699999988,1.1,species,species,species,genus,species,species,species,species,species,
Trichodon_trichodon,Species,Actinopterygii,Perciformes,Trichodontidae,Trichodon,trichodon,demersal,temperate,375,3.95,pelagic,30.5,elongate,0.37,2,species,species,species,species,species,species,species,family,family,
Trisopterus_esmarkii,species,Actinopterygii,Gadiformes,Gadidae,Trisopterus,esmarkii,demersal,temperate,300,3.2,pelagic,35,fusiform,0.519999981,1.452113,species,species,species,species,species,species,species,species,species,
Trisopterus_luscus,species,Actinopterygii,Gadiformes,Gadidae,Trisopterus,luscus,demersal,temperate,100,3.7,benthic,46,fusiform,0.210999995,3.257254,species,species,species,species,species,species,species,species,species,
Trisopterus_minutus,species,Actinopterygii,Gadiformes,Gadidae,Trisopterus,minutus,demersal,temperate,440,3.7,benthic,40,fusiform,0.178000003,3.956981,species,species,species,species,species,species,species,species,species,
Urophycis_tenuis,Species,Actinopterygii,Perciformes,Phycidae,Urophycis,tenuis,demersal,temperate,1000,4.3,benthic,133,fusiform,0.11,5.4,species,species,species,species,species,species,species,species,species,
Xiphias_gladius,species,Actinopterygii,Perciformes,Xiphiidae,Xiphias,gladius,pelagic_oceanic,temperate,800,4.5,pelagic,455,elongate,0.119000003,4.539633,species,species,species,species,species,species,species,species,species,
Xiphiidae,higher,Actinopterygii,Perciformes,Xiphiidae,NA,NA,pelagic_oceanic,temperate,800,4.5,pelagic,455,elongate,0.119000003,4.539633,family,family,family,family,NA,family,family,family,family,
Zaprora_silenus,Species,Actinopterygii,Perciformes,Zaproridae,Zaprora,silenus,demersal,temperate,675,3.71,pelagic,88,short_deep,0.18,3.5,species,species,species,species,species,species,species,species,species,
Zearaja_chilensis,species,Elasmobranchii,Rajiformes,Rajidae,Zearaja,chilensis,demersal,temperate,500,4.5,benthic,210,flat,0.123000003,5.043384,species,species,species,species,species,species,species,species,species,
Zearaja_nasuta,species,Elasmobranchii,Rajiformes,Rajidae,Zearaja,nasuta,demersal,temperate,1500,3.7,benthic,118,flat,0.159999996,3.896939,species,species,species,species,species,species,species,species,species,
Zeus_faber,species,Actinopterygii,Zeiformes,Zeidae,Zeus,faber,demersal,temperate,400,4.5,benthic,90,short_deep,0.109999999,5.99243,species,species,species,species,species,species,species,species,species,
Zoarces_americanus,species,Actinopterygii,Perciformes,Zoarcidae,Zoarces,americanus,demersal,temperate,388,4.2,benthic,110,elongate,0.107000001,5.412414,species,species,species,species,species,species,species,species,species,
Zoarces_viviparus,species,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparus,demersal,temperate,40,3.5,benthic,52,elongate,0.194000006,3.695111,species,species,species,species,species,species,species,species,species,
Vimba,genus,Actinopterygii,Cypriniformes,Cyprinidae,NA,NA,demersal,temperate,20,3.37,benthic,65,fusiform,0.21,3.6,family,family,family,family,family,family,family,family,family,
Cyprinidae,family,Actinopterygii,Cypriniformes,Cyprinidae,NA,NA,demersal,temperate,20,3.37,benthic,65,fusiform,0.21,3.6,family,family,family,family,family,family,family,family,family,
Patagonotothen_brevicauda_brevicauda,species,Actinopterygii,Perciformes,Nototheniidae,Patagonotothen,brevicauda,demersal,temperate,785,3.9,pelagic,23,fusiform,0.29,2.6,species,species,family,species,species,species,species,species,species,
Helicolenus_mouchezi,species,Actinopterygii,Scorpaeniformes,Sebastidae,Helicolenus,mouchezi,demersal,temperate,978,4,benthic,47,fusiform,0.16,4.5,species,species,genus,species,genus,genus,genus,genus,genus,
Salvelinus_malma,species,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,malma,demersal,temperate,200,4.4,benthic,21,fusiform,0.07,8.9,species,species,species,species,species,species,species,species,species,
Belone,genus,Actinopterygii,Beloniformes,Belonidae,Belone,,pelagic_oceanic,temperate,237,4.2,pelagic,93,elongate,0.248999998,2.628342,genus,genus,genus,genus,genus,genus,genus,genus,genus,
Phycis_blennoides,,Actinopterygii,Gadiformes,Phycidae,Phycis,blennoides,demersal,temperate,1200,3.7,benthic,110,fusiform,0.22,3,species,species,species,species,species,species,species,species,species,
Acanthopagrus_bifasciatus,species,Actinopterygii,Perciformes,Sparidae,Acanthopagrus,bifasciatus,reef_associated,tropical,20,3.4,benthic,36.20000076,fusiform,0.254000008,2.861875,species,species,species,species,species,species,species,species,species,
Acanthuridae,higher,Actinopterygii,Perciformes,Acanthuridae,NA,NA,reef_associated,tropical,54.98666667,2.724,benthic,40.04878046,short_deep,0.451695121,2.078962438,family,family,family,family,family,family,family,family,family,
Acanthurus,higher,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,NA,reef_associated,tropical,51.88888889,2.845454545,benthic,35.24736836,short_deep,0.518605265,1.808290313,genus,genus,genus,genus,genus,genus,genus,genus,genus,
Acanthurus_blochii,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,blochii,reef_associated,tropical,15,2,benthic,45,short_deep,0.25,2.8,species,species,species,species,species,species,species,species,species,
Acanthurus_dussumieri,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,dussumieri,reef_associated,tropical,131,2,benthic,54,short_deep,0.3,2.3,species,species,species,species,species,species,species,species,species,
Acanthurus_lineatus,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,lineatus,reef_associated,tropical,15,2.845454545,benthic,38,short_deep,0.699999988,1.068987,species,species,species,genus,species,species,species,species,species,
Acanthurus_monroviae,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,monroviae,demersal,tropical,200,2.5,pelagic,45,short_deep,0.270000011,2.5,species,species,species,species,species,species,species,species,species,
Acanthurus_triostegus,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,triostegus,reef_associated,tropical,90,2.8,benthic,27,short_deep,1,0.7745119,species,species,species,species,species,species,species,species,species,
Acanthurus_xanthopterus,species,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,xanthopterus,reef_associated,tropical,100,2.9,benthic,70,fusiform,0.287,2.254128,species,species,species,species,species,species,species,species,species,
Amphiarius_phrygiatus,species,Actinopterygii,Siluriformes,Ariidae,Amphiarius,phrygiatus,demersal,tropical,20,3.5,benthic,35.5,elongate,0.27,2.6,species,species,species,species,species,species,species,species,species,
Anchoa_nasus,species,Actinopterygii,Clupeiformes,Engraulidae,Anchoa,nasus,pelagic_neritic,tropical,142,3.411111111,pelagic,17,elongate,1.779999971,0.5104172,species,species,species,genus,species,species,species,species,species,
Anchoviella,Higher,Actinopterygii,Perciformes,Engraulidae,Anchoviella,NA,pelagic_neritic,tropical,110,3.35,pelagic,16,elongate,1.289999992,0.7552086,family,family,family,family,family,family,family,family,family,
Aphareus_furca,species,Actinopterygii,Perciformes,Lutjanidae,Aphareus,furca,reef_associated,tropical,122,4.1,benthic,70,fusiform,0.32,2,species,species,species,species,species,species,species,species,species,
Aphareus_rutilans,species,Actinopterygii,Perciformes,Lutjanidae,Aphareus,rutilans,reef_associated,tropical,330,4.1,benthic,110,fusiform,0.16,3.7,species,species,species,species,species,species,species,species,species,
Apogonidae,higher,Actinopterygii,Perciformes,Apogonidae,NA,NA,reef_associated,tropical,46.39350181,3.541463415,pelagic,8.627042493,short_deep,1.635402299,0.686317652,family,family,family,family,NA,family,family,family,family,
Aprion_virescens,species,Actinopterygii,Perciformes,Lutjanidae,Aprion,virescens,reef_associated,tropical,180,4.3,benthic,112,fusiform,0.140000001,4.286896,species,species,species,species,species,species,species,species,species,
Argyrops_spinifer,species,Actinopterygii,Perciformes,Sparidae,Argyrops,spinifer,demersal,tropical,450,4.5,benthic,70,short_deep,0.233999997,2.905913,species,species,species,species,species,species,species,species,species,
Ariidae,higher,Actinopterygii,Siluriformes,Ariidae,NA,NA,demersal,tropical,66.75,3.647222222,benthic,49.76641378,elongate,0.248109804,3.536823954,family,family,family,family,NA,family,family,family,family,
